high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,realbody,trend1,trend2,MorningStar,EveningStar
2856.48,2825.08,2836.6,11695.28,33210646.48,2847.97,direct,,11.36999999999989,1.0,1.0,0.0,0.0
2868.77,2826.32,2847.97,16316.34,46398143.16,2834.36,direct,,-13.609999999999673,1.0,1.0,0.0,0.0
2844.57,2825.58,2834.36,11358.89,32204548.45,2830.22,direct,,-4.140000000000327,1.0,1.0,0.0,0.0
2848.71,2829.59,2830.22,9242.73,26246491.74,2839.97,direct,,9.75,1.0,1.0,0.0,0.0
2857.21,2770.14,2839.97,30921.72,86815084.96,2774.56,direct,,-65.40999999999985,-1.0,-1.0,0.0,0.0
2834.47,2763.98,2774.56,31108.98,87129352.71,2826.84,direct,,52.2800000000002,-1.0,-1.0,0.0,0.0
2926.97,2825.24,2826.84,65976.21,190092160.5,2873.1,direct,,46.25999999999976,1.0,-1.0,0.0,0.0
2960.59,2869.54,2873.1,51631.47,151108222.74,2931.43,direct,,58.32999999999993,1.0,1.0,0.0,0.0
2962.56,2927.1,2931.43,24222.16,71347899.98,2957.85,direct,,26.420000000000073,1.0,1.0,0.0,0.0
2970.68,2942.58,2957.85,23318.05,68804977.37,2948.4,direct,,-9.449999999999818,1.0,1.0,0.0,0.0
2964.97,2932.55,2948.4,16597.75,48907642.62,2961.06,direct,,12.659999999999854,1.0,1.0,0.0,0.0
2980.03,2948.13,2961.06,22057.46,65375490.85,2957.09,direct,,-3.9699999999998,1.0,1.0,0.0,0.0
2961.99,2944.47,2957.09,15449.62,45584528.4,2956.8,direct,,-0.2899999999999636,1.0,1.0,0.0,0.0
2963.58,2933.48,2956.8,10984.27,32404590.83,2958.53,direct,,1.7300000000000182,1.0,1.0,0.0,0.0
2998.46,2948.46,2958.53,16897.09,50303691.36,2997.18,direct,,38.649999999999636,1.0,1.0,0.0,0.0
3017.58,2973.64,2997.18,25854.27,77301488.7,2984.53,direct,,-12.649999999999636,1.0,1.0,0.0,0.0
2988.74,2962.22,2984.53,12645.26,37600471.45,2974.83,direct,,-9.700000000000273,1.0,1.0,0.0,0.0
3009.56,2971.77,2974.83,13420.65,40217409.46,2996.18,direct,,21.34999999999991,1.0,1.0,0.0,0.0
3006.84,2982.55,2996.18,9931.52,29755010.62,2999.6,direct,,3.4200000000000728,1.0,1.0,0.0,0.0
3038.13,2991.87,2999.6,15048.59,45443827.33,3015.23,direct,,15.63000000000011,1.0,1.0,0.0,0.0
3036.29,3013.59,3015.23,10221.97,30924630.05,3026.73,direct,,11.5,1.0,1.0,0.0,0.0
3037.63,3009.02,3026.73,13084.02,39578091.87,3010.89,direct,,-15.840000000000146,1.0,1.0,0.0,1.0
3012.43,2999.96,3010.89,7644.65,22979904.49,3003.85,direct,,-7.039999999999964,1.0,1.0,0.0,0.0
3020.05,2991.47,3003.85,6319.73,19002605.12,3010.88,direct,,7.0300000000002,1.0,1.0,0.0,0.0
3034.51,3005.58,3010.88,8316.52,25124459.22,3030.41,direct,,19.529999999999745,1.0,1.0,0.0,0.0
3036.15,3010.81,3030.41,5496.92,16619480.24,3027.51,direct,,-2.899999999999636,1.0,1.0,0.0,0.0
3031.05,3005.85,3027.51,5397.24,16270576.66,3014.68,direct,,-12.830000000000382,1.0,1.0,0.0,0.0
3024.94,3002.22,3014.68,6019.89,18134770.79,3009.08,direct,,-5.599999999999909,1.0,-1.0,0.0,0.0
3031.02,3006.33,3009.08,7073.36,21374977.33,3026.18,direct,,17.09999999999991,1.0,1.0,0.0,0.0
3046.89,3011.32,3026.18,10262.1,31057847.18,3023.4,direct,,-2.7799999999997453,1.0,1.0,0.0,0.0
3062.95,3009.72,3023.4,18445.88,56181458.75,3054.89,direct,,31.48999999999978,1.0,1.0,0.0,0.0
3057.9,3000.0,3054.89,16425.74,49696493.48,3004.14,direct,,-50.75,1.0,-1.0,0.0,0.0
3024.44,2963.18,3004.14,29375.72,87828345.66,3017.42,direct,,13.2800000000002,1.0,1.0,0.0,0.0
3028.44,3008.8,3017.42,7831.54,23637610.23,3018.99,direct,,1.569999999999709,-1.0,1.0,0.0,0.0
3023.29,3006.25,3018.99,5764.87,17390346.06,3013.21,direct,,-5.779999999999745,-1.0,-1.0,0.0,1.0
3021.39,2996.85,3013.21,5940.18,17872265.25,3019.06,direct,,5.849999999999909,-1.0,-1.0,0.0,0.0
3032.71,3013.42,3019.06,5099.91,15422522.73,3024.65,direct,,5.5900000000001455,-1.0,-1.0,1.0,0.0
3037.41,3015.63,3024.65,4431.92,13419681.29,3021.58,direct,,-3.0700000000001637,1.0,-1.0,0.0,0.0
3025.03,3010.37,3021.58,5427.28,16377486.96,3015.26,direct,,-6.319999999999709,1.0,1.0,0.0,0.0
3031.32,3013.18,3015.26,3838.52,11606485.17,3028.54,direct,,13.279999999999745,1.0,1.0,0.0,0.0
3035.63,3023.41,3028.54,3451.24,10457082.54,3032.13,direct,,3.5900000000001455,1.0,1.0,0.0,0.0
3033.17,3018.57,3032.13,3785.67,11456290.58,3026.85,direct,,-5.2800000000002,1.0,1.0,0.0,0.0
3027.6,3010.94,3026.85,4078.5,12319791.44,3010.96,direct,,-15.889999999999873,-1.0,-1.0,0.0,0.0
3019.8,2990.4,3010.96,7543.65,22668107.63,3019.2,direct,,8.239999999999782,-1.0,-1.0,0.0,0.0
3023.89,3013.13,3019.2,2567.33,7751188.1,3022.19,direct,,2.9900000000002365,-1.0,-1.0,0.0,0.0
3022.55,2999.47,3022.19,3520.54,10589664.33,3004.65,direct,,-17.539999999999964,-1.0,-1.0,0.0,0.0
3019.8,2996.83,3004.65,4101.96,12341558.88,3013.24,direct,,8.58999999999969,-1.0,-1.0,0.0,0.0
3015.05,3000.57,3013.24,3329.29,10010056.37,3013.82,direct,,0.580000000000382,-1.0,-1.0,1.0,0.0
3020.79,3011.99,3013.82,3703.39,11170743.11,3020.38,direct,,6.559999999999945,1.0,-1.0,0.0,0.0
3023.63,3003.88,3020.38,3388.71,10196024.44,3009.25,direct,,-11.13000000000011,-1.0,-1.0,0.0,0.0
3014.15,3000.11,3009.25,2059.34,6191391.49,3008.41,direct,,-0.8400000000001455,-1.0,-1.0,0.0,0.0
3018.38,3002.4,3008.41,2517.65,7578832.05,3011.33,direct,,2.9200000000000728,1.0,-1.0,0.0,0.0
3021.55,3003.37,3011.33,3469.46,10461197.89,3016.19,direct,,4.860000000000127,-1.0,1.0,1.0,0.0
3045.72,2974.09,3016.19,17218.92,51714965.98,2979.33,direct,,-36.86000000000013,-1.0,-1.0,0.0,0.0
2997.84,2952.8,2979.33,12394.67,36895842.63,2992.15,direct,,12.820000000000164,-1.0,-1.0,0.0,0.0
3006.95,2980.58,2992.15,5432.15,16267491.83,3004.2,direct,,12.049999999999727,-1.0,-1.0,1.0,0.0
3011.96,2997.61,3004.2,5040.77,15150594.69,3003.4,direct,,-0.7999999999997272,-1.0,-1.0,0.0,0.0
3007.37,2981.99,3003.4,4060.17,12153300.3,2987.71,direct,,-15.690000000000055,-1.0,-1.0,0.0,0.0
3004.12,2985.97,2987.71,3284.34,9844360.71,3003.36,direct,,15.650000000000091,-1.0,-1.0,0.0,0.0
3004.42,2977.9,3003.36,4936.48,14781265.97,2987.19,direct,,-16.170000000000073,1.0,-1.0,0.0,0.0
3003.77,2982.87,2987.19,4098.67,12274291.01,2996.64,direct,,9.449999999999818,-1.0,1.0,0.0,0.0
3003.39,2986.38,2996.64,3342.14,10018514.48,2991.05,direct,,-5.589999999999691,-1.0,-1.0,0.0,0.0
3075.45,2985.7,2991.05,22431.53,68136004.71,3057.68,direct,,66.62999999999965,1.0,1.0,0.0,0.0
3065.04,2996.04,3057.68,14885.48,44984853.39,3012.46,direct,,-45.2199999999998,1.0,1.0,0.0,0.0
3033.28,2999.12,3012.46,9844.66,29721918.73,3022.61,direct,,10.150000000000091,1.0,1.0,0.0,0.0
3060.66,3020.55,3022.61,11791.41,35843739.14,3037.66,direct,,15.049999999999727,1.0,1.0,0.0,0.0
3076.55,3037.42,3037.66,14129.2,43264898.95,3072.48,direct,,34.820000000000164,1.0,1.0,0.0,0.0
3089.86,3058.5,3072.48,14311.35,44074954.5,3089.83,direct,,17.34999999999991,1.0,1.0,0.0,0.0
3112.13,3084.73,3089.83,17725.71,54861087.73,3094.66,direct,,4.829999999999927,1.0,1.0,0.0,0.0
